"id","username","location","userop","quote","rating","date","reviewnospace","page","titleopinion","SentimentValue","SentimentCore","pos","neg"
"rn258546683","Pensionisa","","51 reviews","Guernica",5,"2015-03-09","This is a must for any Picasso fan, the Guernica painting is different every time you look at it. One day you will see the Lady of Hope another the mother with a baby in her arms. Tragically bought to life in this masterpiece. This was reclaimed from USA after Spain had an democratically elected Government as stated in Picasso's will. Black and White as this was how Picasso saw the bombing newsreels of Guernica and Barcelona whilst living in Paris.",181,"Guernica. This is a must for any Picasso fan, the Guernica painting is different every time you look at it. One day you will see the Lady of Hope another the mother with a baby in her arms. Tragically bought to life in this masterpiece. This was reclaimed from USA after Spain had an democratically elected Government as stated in Picasso's will. Black and White as this was how Picasso saw the bombing newsreels of Guernica and Barcelona whilst living in Paris.","positive","positive",3,2
"rn258455442","Sahmali56","Ankara, Turkey","127 reviews","Visit for Guernica-Picasso and for Dali",5,"2015-03-08","Every modern art museum attracts me. This is one of them. Old building with very modern attachments makes the building interesting too. The layout of the exhibition in old part is not well done but this is the result of the old building. The origin of the building was a hospital. A new attachment is very modern and well designed. The attachment is designed by French architect Jean Nouvel and opened in October 2005. The collection is consist of modern Spanish artists like Dali and Picasso. The unique and very atractive one is the Guernica. No photo is allowed there. You can spend quite a time by just looking that great painting.",181,"Visit for Guernica-Picasso and for Dali. Every modern art museum attracts me. This is one of them. Old building with very modern attachments makes the building interesting too. The layout of the exhibition in old part is not well done but this is the result of the old building. The origin of the building was a hospital. A new attachment is very modern and well designed. The attachment is designed by French architect Jean Nouvel and opened in October 2005. The collection is consist of modern Spanish artists like Dali and Picasso. The unique and very atractive one is the Guernica. No photo is allowed there. You can spend quite a time by just looking that great painting.","positive","negative",3,5
"rn258427058","Michael C","Gunning, New South Wales, Australia","91 reviews","Poorly run museum: ""Guernica"" essential",4,"2015-03-08","This museum features one of the icons of the 20th century, Picasso's ""Guernica"". It also has other unbeatable art such as Goya's ""Disasters of War"". It is a pity that the museum is so poorly run, in terms of staff selection and training and signage. One can understand why the public isn't encouraged just to see ""Guernica"" and run, but that can be better achieved by highlighting, in English for me, the other treasures. Unfortunately the comparison in terms of staff attitude and language ability with the Prado, where I went the day before, was stark. The young woman in the cloakroom set the tone, surly and unhelpful, and so it went from there. As a former museum administrator I was deeply disappointed.",181,"Poorly run museum:  Guernica  essential. This museum features one of the icons of the 20th century, Picasso's  Guernica . It also has other unbeatable art such as Goya's  Disasters of War . It is a pity that the museum is so poorly run, in terms of staff selection and training and signage. One can understand why the public isn't encouraged just to see  Guernica  and run, but that can be better achieved by highlighting, in English for me, the other treasures. Unfortunately the comparison in terms of staff attitude and language ability with the Prado, where I went the day before, was stark. The young woman in the cloakroom set the tone, surly and unhelpful, and so it went from there. As a former museum administrator I was deeply disappointed.","positive","negative",2,6
"rn258342572","SoySarette","Madrid, Spain","262 reviews","BEST MODERN MUSEUM IN TOWN",5,"2015-03-08","The incredible building, once a hospital, has two huge modern towers with the exterior elevators and the extensión signed by Nouvel. The permanente collection is wonderful, huge, and the exhibiciones held are very good. Don't miss the Guernica by Picasso.",181,"BEST MODERN MUSEUM IN TOWN. The incredible building, once a hospital, has two huge modern towers with the exterior elevators and the extensión signed by Nouvel. The permanente collection is wonderful, huge, and the exhibiciones held are very good. Don't miss the Guernica by Picasso.","positive","positive",3,1
"rn257949321","pithy_quote","Enniskillen, United Kingdom","20 reviews","Tickles an Itch in the Gray Matter",4,"2015-03-06","We spent two hours or so here after being advised by our hotel's receptionist that entry was free for the final two hours before closing. It was simply not enough time to penetrate the cavernous displays of this gallery. To illustrate this, while on the ground floor one of the museum attendants suggested (as hilariously obvious tourists) that we go up to see Guernica and we still barely got to it before being advised that the building was closing.<br>Ultimately a visit here will depend on your interest in modern art. I would still recommend a visit, even if fleetingly, to observe some of the brain teasing creations on display. <br><br>A brief and minor criticism: there should be some benches or other limited seating in areas where one may wish to sit and observe a piece and consider it. I would also appreciate some more educational materials in the galleries themselves, rather than using my smartphone to teach myself (didn't have that option anyway).",181,"Tickles an Itch in the Gray Matter. We spent two hours or so here after being advised by our hotel's receptionist that entry was free for the final two hours before closing. It was simply not enough time to penetrate the cavernous displays of this gallery. To illustrate this, while on the ground floor one of the museum attendants suggested (as hilariously obvious tourists) that we go up to see Guernica and we still barely got to it before being advised that the building was closing. Ultimately a visit here will depend on your interest in modern art. I would still recommend a visit, even if fleetingly, to observe some of the brain teasing creations on display.   A brief and minor criticism: there should be some benches or other limited seating in areas where one may wish to sit and observe a piece and consider it. I would also appreciate some more educational materials in the galleries themselves, rather than using my smartphone to teach myself (didn't have that option anyway).","positive","negative",1,6
"rn257747800","Criscrocce","Sao Paulo, SP","51 reviews","Excellent!",5,"2015-03-04","Very good museum, beautiful paintings, wonderful installation. The building itself is a state of art, you should save 2 /3 hours to visit it properly. Ticket is not very expensive (from $6,00 Euros on) If in Madrid, don´t miss it.",181,"Excellent!. Very good museum, beautiful paintings, wonderful installation. The building itself is a state of art, you should save 2 /3 hours to visit it properly. Ticket is not very expensive (from $6,00 Euros on) If in Madrid, don´t miss it.","positive","positive",3,2
"rn257729274","josef v","Seattle, Washington","125 reviews","Larger on the inside",5,"2015-03-04","The worst you can say about this institution is that it is enormous, and arranged in a bit of a maze with the new wing being an institution in itself. Otherwise if you can't find something to like or enjoy inside, then you shouldn't go to art museums! In order to get the most out of a visit, I would suggest you plan to look at key pieces and keep moving- if you spend too long on any floor, you might burn out before you get too far- unless you have unlimited patience and all day to look. This museum is probably the best of any I have visited in integrating Video into it's regular collection. We spent about 2.5 hours inside, but you could easily stay longer, or go back on multiple days.<br><br>On Sundays, they close part of the museum in the afternoon and open a small section to the public for free, so just be aware of what day you intend to go (closed entirely on Tuesdays).<br><br>There are free English or Spanish cards for most rooms that give the highlights of the display and a bit of info about the artists or the period. We tried to read a few too many and started to get loopy, but we have a higher than normal tolerance for art- so maybe most people don't attempt to look at that many educational sheets. <br><br>There was an interesting history of the 60s and 70s and political art that took most people 30 minutes to view- I think we were there an hour + (see sad comment about our desire for art above). <br>The exhibit was On the Reinvention of Documentary and the Critique of Modernism. So you probably gather my partner and I are a bit of art nerds. <br><br>There was also a performance / guided tour for kids which seemed to be going on when we were there. (see photo).",181,"Larger on the inside. The worst you can say about this institution is that it is enormous, and arranged in a bit of a maze with the new wing being an institution in itself. Otherwise if you can't find something to like or enjoy inside, then you shouldn't go to art museums! In order to get the most out of a visit, I would suggest you plan to look at key pieces and keep moving- if you spend too long on any floor, you might burn out before you get too far- unless you have unlimited patience and all day to look. This museum is probably the best of any I have visited in integrating Video into it's regular collection. We spent about 2.5 hours inside, but you could easily stay longer, or go back on multiple days.  On Sundays, they close part of the museum in the afternoon and open a small section to the public for free, so just be aware of what day you intend to go (closed entirely on Tuesdays).  There are free English or Spanish cards for most rooms that give the highlights of the display and a bit of info about the artists or the period. We tried to read a few too many and started to get loopy, but we have a higher than normal tolerance for art- so maybe most people don't attempt to look at that many educational sheets.   There was an interesting history of the 60s and 70s and political art that took most people 30 minutes to view- I think we were there an hour + (see sad comment about our desire for art above).  The exhibit was On the Reinvention of Documentary and the Critique of Modernism. So you probably gather my partner and I are a bit of art nerds.   There was also a performance / guided tour for kids which seemed to be going on when we were there. (see photo).","positive","positive",7,6
"rn257440522","FrequentFrank","South Texas","82 reviews","Not a great fan of contemporary art...but!",4,"2015-03-03","Loved the Guernica display. I had last seen it in the MOMA over thirty-five years ago. Still comes across with unbelievable force and emotion.",182,"Not a great fan of contemporary art...but!. Loved the Guernica display. I had last seen it in the MOMA over thirty-five years ago. Still comes across with unbelievable force and emotion.","positive","positive",2,0
"rn257362083","Juliana B","","8 reviews","Picasso and Miro!",5,"2015-03-02","Take advantage of the free entrance if you are not much into museums. get an audio guide it will help a lot.",182,"Picasso and Miro!. Take advantage of the free entrance if you are not much into museums. get an audio guide it will help a lot.","positive","positive",1,0
"rn257299895","35yaya","London, United Kingdom","183 reviews","Picasso's Guernica",4,"2015-03-02","All I wanted to see was Picasso's Guernica. There are lots of times when the place is open for free, Saturday evening after 7pm being one of them, so this was ideal for us. We did have to queue but it moved quickly. Ideal therefore for checking out if you like what else is there.",182,"Picasso's Guernica. All I wanted to see was Picasso's Guernica. There are lots of times when the place is open for free, Saturday evening after 7pm being one of them, so this was ideal for us. We did have to queue but it moved quickly. Ideal therefore for checking out if you like what else is there.","positive","negative",1,2
"rn257086623","Ozkrite","Naples, Italy","113 reviews","Not a big art buff, but worth it!",4,"2015-03-01","There are a ton of great pieces of Picasso (and supporting historical documents, which are fascinating) Entry is free after 1900 on certain days, so check ahead. Also make sure you go to the top floor for a nice view of the city!",182,"Not a big art buff, but worth it!. There are a ton of great pieces of Picasso (and supporting historical documents, which are fascinating) Entry is free after 1900 on certain days, so check ahead. Also make sure you go to the top floor for a nice view of the city!","positive","positive",4,0
"rn257074071","Lili707","Tampere, Finland","18 reviews","Guernica and a lot more",4,"2015-03-01","Try to attend a guided tour, you' ll get much more out of Guernica or some other exhibition. Otherwise, there is lot to see, but if you are not into modern art, you might end up just running through the rooms.",182,"Guernica and a lot more. Try to attend a guided tour, you' ll get much more out of Guernica or some other exhibition. Otherwise, there is lot to see, but if you are not into modern art, you might end up just running through the rooms.","positive","negative",1,2
"rn256946804","ffthomaz","Lisbon, Portugal","29 reviews","A must see!",4,"2015-02-28","Great place, but it could be a litle bit more organized.<br>Lacks information, although staff is quite helpfull.<br>The new building has some nice exebicions, but you should check them first! <br><br>And the is GUERNICA. This one, by itself, is worth the visit. You can spend as much as 1/2 hour just looking.<br><br>Bar is huge without any thing worth mentionating.",182,"A must see!. Great place, but it could be a litle bit more organized. Lacks information, although staff is quite helpfull. The new building has some nice exebicions, but you should check them first!   And the is GUERNICA. This one, by itself, is worth the visit. You can spend as much as 1/2 hour just looking.  Bar is huge without any thing worth mentionating.","positive","positive",6,1
"rn256921213","KrissyR3","Long Beach, California","109 reviews","Guernica + excellent restaurant",4,"2015-02-28","We're not huge aficionados of modern art, but people who are will find this museum a real treat. We enjoyed it mostly for the scale and impact of Guernica, its highlight.<br><br>As a sidebar, we also enjoyed a tasty meal in the restaurant.",182,"Guernica + excellent restaurant. We're not huge aficionados of modern art, but people who are will find this museum a real treat. We enjoyed it mostly for the scale and impact of Guernica, its highlight.  As a sidebar, we also enjoyed a tasty meal in the restaurant.","positive","positive",4,0
"rn256820284","Gino C","","17 reviews","Great collection, GO!",4,"2015-02-27","When you see Guernica your jaw will drop, this has a great collection of very nice paintings! I went when they had a Salvador Dali exposition that was out of this world! Totally worth it.",182,"Great collection, GO!. When you see Guernica your jaw will drop, this has a great collection of very nice paintings! I went when they had a Salvador Dali exposition that was out of this world! Totally worth it.","positive","positive",3,0
"rn256764116","morl8tr","London, Canada","576 reviews","Great museum, but difficult to navigate",4,"2015-02-27","Guernica is here. I'd go just for that. But lots of other great stuff too. This is partly a museum about art, and partly a museum about war. Or, rather, it's a museum with a lot of art about war. Great for understanding how art became more overly political in the 20th century, and also for understanding what a long shadow the Spanish civil war and the Franco dictatorship cast over this now modern democracy. I was moved by this museum, but it's probably not everyone's cup of tea, with its many quite modern and conceptual pieces. Really worth seeing on the whole, even if your thing is not really modern art. The only details that detracts is that the place is a bit of a maze. It's really hard to find the art works. You can be on the 4th floor, but not the part of the 4th floor that gets you to the galleries. Signage could be much improved.",183,"Great museum, but difficult to navigate. Guernica is here. I'd go just for that. But lots of other great stuff too. This is partly a museum about art, and partly a museum about war. Or, rather, it's a museum with a lot of art about war. Great for understanding how art became more overly political in the 20th century, and also for understanding what a long shadow the Spanish civil war and the Franco dictatorship cast over this now modern democracy. I was moved by this museum, but it's probably not everyone's cup of tea, with its many quite modern and conceptual pieces. Really worth seeing on the whole, even if your thing is not really modern art. The only details that detracts is that the place is a bit of a maze. It's really hard to find the art works. You can be on the 4th floor, but not the part of the 4th floor that gets you to the galleries. Signage could be much improved.","positive","positive",7,3
"rn256733605","udomeidouwedo","Toronto","131 reviews","Great museum",4,"2015-02-27","Huge...spread over three floors and each floor is expansive. Not the easiest to walk around given the design. Allow yourself at least 4-5 hours if you want to do the whole thing.",183,"Great museum. Huge...spread over three floors and each floor is expansive. Not the easiest to walk around given the design. Allow yourself at least 4-5 hours if you want to do the whole thing.","positive","negative",1,3
"rn256672611","Myrthe T","Rotterdam, Zuid-Holland, Netherlands","97 reviews","Worth a whole afternoon visit",5,"2015-02-27","I spend a full afternoon visiting this really cool art museum. There a lot of floors and exhibitions top see, so take a few hours! Easy to reach by metro.",183,"Worth a whole afternoon visit. I spend a full afternoon visiting this really cool art museum. There a lot of floors and exhibitions top see, so take a few hours! Easy to reach by metro.","positive","positive",3,0
"rn256476630","davidjL2242YJ","Cardiff, United Kingdom","50 reviews","Worth it for the Picasos",5,"2015-02-26","The temporary art space here is inhabited by a number of bravely constructed rooms, a welcome break from the cherubs and brave knights on display in so many other galleries. But the permanent collection here is the one to focus mostly on, particularly the number of very strong paintings by Picaso, Dali etc.",183,"Worth it for the Picasos. The temporary art space here is inhabited by a number of bravely constructed rooms, a welcome break from the cherubs and brave knights on display in so many other galleries. But the permanent collection here is the one to focus mostly on, particularly the number of very strong paintings by Picaso, Dali etc.","positive","positive",3,0
"rn256308520","Anonpeo","Bowness-on-Windermere, United Kingdom","127 reviews","The Belle Arts at its best",5,"2015-02-25","Visit during half term so it was full of bored school kids but by ducking and diving from room to room one could avoid the bigger crowds ,<br>.I particularly like all the art work and information regarding the Spanish civil war. The Guernica by Picasso is outstanding as is all the related art work vy other artists.",183,"The Belle Arts at its best. Visit during half term so it was full of bored school kids but by ducking and diving from room to room one could avoid the bigger crowds , .I particularly like all the art work and information regarding the Spanish civil war. The Guernica by Picasso is outstanding as is all the related art work vy other artists.","positive","positive",2,1
"rn256202739","Polisgirl","Paphos, Cyprus","229 reviews","Good museum",4,"2015-02-24","This is a great place if you like modern art. Picasso's Guernica was the highlight. The Dali paintings were also great and I particularly liked Quintanilla's drawings from the book Franco's Dark Spain. It is a really big museum so it is probably best to have in mind what you would like to see.",183,"Good museum. This is a great place if you like modern art. Picasso's Guernica was the highlight. The Dali paintings were also great and I particularly liked Quintanilla's drawings from the book Franco's Dark Spain. It is a really big museum so it is probably best to have in mind what you would like to see.","positive","positive",5,1
"rn256142921","LooksWest","Glasgow, United Kingdom","165 reviews","A must visit gallery with must see art",5,"2015-02-24","Extraordinary! My partner and I saw three challenging and diverse exhibitions in this labyrinthine gallery. We also stood and gazed at Guernica by Picasso. A truly amazing and forward looking gallery. Take time to see it on a different day from the Prado. Give the work here the space and time it deserves.",183,"A must visit gallery with must see art. Extraordinary! My partner and I saw three challenging and diverse exhibitions in this labyrinthine gallery. We also stood and gazed at Guernica by Picasso. A truly amazing and forward looking gallery. Take time to see it on a different day from the Prado. Give the work here the space and time it deserves.","positive","positive",6,2
"rn256108126","ms21cg","Weybridge, United Kingdom","83 reviews","Worth going just for seeing Guernica",4,"2015-02-24","Easily signposted in the area, we found this museum very easily despite it being tucked away. Spent a couple of hours here - rooms were laid out in a much more orderly way than the Prado so you felt you had some sense of direction and knew you were seeing everything. As expected of an art museum not all the art work will be to everyone's taste but the works of Picasso are not to be missed and are worth the entry price alone.",183,"Worth going just for seeing Guernica. Easily signposted in the area, we found this museum very easily despite it being tucked away. Spent a couple of hours here - rooms were laid out in a much more orderly way than the Prado so you felt you had some sense of direction and knew you were seeing everything. As expected of an art museum not all the art work will be to everyone's taste but the works of Picasso are not to be missed and are worth the entry price alone.","positive","positive",3,1
"rn256043509","Fernandobabu","São Paulo, São Paulo, Brazil","14 reviews","Picasso and Dali",5,"2015-02-23","Picasso and Dali!!!!!! What you expect? They are genius!!! Just go and see then right now!!! You can see the famous Guernica from Picasso that is breathtaking. It is a intellectual and nice place.",183,"Picasso and Dali. Picasso and Dali!!!!!! What you expect? They are genius!!! Just go and see then right now!!! You can see the famous Guernica from Picasso that is breathtaking. It is a intellectual and nice place.","positive","positive",5,0
"rn255924143","Olivia W","Hemel Hempstead, United Kingdom","43 reviews","Wasn't for me",2,"2015-02-23","I'm not a fan of modern art, much more of a traditional artist, so didn't enjoy it much. The staff were quite rude, but I found that to be the case throughout Madrid. It was very spread out and had little seating, so wear a sturdy pair of shoes. A lot of noisy school groups, with no intervention from the staff. However, there were some amazing pieces, such as the room full of hanging baubles and of course all the Picasso's",183,"Wasn't for me. I'm not a fan of modern art, much more of a traditional artist, so didn't enjoy it much. The staff were quite rude, but I found that to be the case throughout Madrid. It was very spread out and had little seating, so wear a sturdy pair of shoes. A lot of noisy school groups, with no intervention from the staff. However, there were some amazing pieces, such as the room full of hanging baubles and of course all the Picasso's","negative","negative",0,7
"rn255575225","elaineak","Sao Paulo, SP","96 reviews","One of the Greatest Museums!",5,"2015-02-21","This museum is kind of hidden in the middle of some buildings on the street, but is really easy to get to by bus or metro. This huge place has Miró's, Dali's and Picasso's works, as many many others... But Guernica is to Reina Sofia as Monalisa is to Louvre.<br><br>Get a map to see what is where... it's a big place with many rooms, besides the new area designed by Jean Nouvel, which is amazing itself! <br><br>We got lucky and not charged, as we went there on a Sunday afternoon. Visit their website to see the opening hours and free of charge days. Some of them are just for some hours.<br><br>Their giftshop has many interesting things, also. Truly!!",184,"One of the Greatest Museums!. This museum is kind of hidden in the middle of some buildings on the street, but is really easy to get to by bus or metro. This huge place has Miró's, Dali's and Picasso's works, as many many others... But Guernica is to Reina Sofia as Monalisa is to Louvre.  Get a map to see what is where... it's a big place with many rooms, besides the new area designed by Jean Nouvel, which is amazing itself!   We got lucky and not charged, as we went there on a Sunday afternoon. Visit their website to see the opening hours and free of charge days. Some of them are just for some hours.  Their giftshop has many interesting things, also. Truly!!","positive","positive",5,3
"rn255550985","NoMapNoWorries","Madrid, Spain","258 reviews","fantastic museum",5,"2015-02-21","My favourite museum in madrid, great for surrealist lovers. Well set out, with interesrting temporary exhibits also. It is also free on certain days and times. A nice courtyard also to sit and relax. If there avoid eating at the places in the plaza in front.",184,"fantastic museum. My favourite museum in madrid, great for surrealist lovers. Well set out, with interesrting temporary exhibits also. It is also free on certain days and times. A nice courtyard also to sit and relax. If there avoid eating at the places in the plaza in front.","positive","positive",3,2
"rn255252209","Pauline S","Billericay, United Kingdom","48 reviews","Couple of hours in the evening",4,"2015-02-19","Even if you are not an art buff, it is worth going in the evening as entry is free and you do get the opportunity to see some amazing art work by Picasso - especially his work Guernica - and some Dali.",184,"Couple of hours in the evening. Even if you are not an art buff, it is worth going in the evening as entry is free and you do get the opportunity to see some amazing art work by Picasso - especially his work Guernica - and some Dali.","positive","neutral",1,1
"rn255155670","carlasevilla","Madrid, Spain","36 reviews","One of my favorites places in Madrid",5,"2015-02-19","This is definitely one of the best museums for me, fine contemporary great art; it helds one of the world's master pieces that I never get tired of standing in front and just admire and admire, The Guernica. It also has a great room dedicated to the Republica, which I think is very important so everyone can learn a bit of hour history. <br>Also great is the fact that from 19 to 21 entrance is free, it makes it accessible to everyone.",184,"One of my favorites places in Madrid. This is definitely one of the best museums for me, fine contemporary great art; it helds one of the world's master pieces that I never get tired of standing in front and just admire and admire, The Guernica. It also has a great room dedicated to the Republica, which I think is very important so everyone can learn a bit of hour history.  Also great is the fact that from 19 to 21 entrance is free, it makes it accessible to everyone.","positive","positive",5,0
"rn255136739","Xuling","Windsor, California","37 reviews","Excuse for a museum?",2,"2015-02-19","Probably very unfortunate and maybe I missed most of the art, but the building was crummy and dirty and there was so little art that I really thought that I was in the wrong place. There were no directional signs, just a lot of classrooms but I knew that this was it because Picasso's Guernica was poorly placed in an awful room.",184,"Excuse for a museum?. Probably very unfortunate and maybe I missed most of the art, but the building was crummy and dirty and there was so little art that I really thought that I was in the wrong place. There were no directional signs, just a lot of classrooms but I knew that this was it because Picasso's Guernica was poorly placed in an awful room.","negative","negative",0,5
"rn255105957","DannyBoyNI","","13 reviews","On my bucket list",4,"2015-02-18","Pablo Picasso's Guernica was my only reason for visiting this museum. It took me two hours to get beyond this powerful painting and the adjoining preparatory works. <br>I would visit again.",184,"On my bucket list. Pablo Picasso's Guernica was my only reason for visiting this museum. It took me two hours to get beyond this powerful painting and the adjoining preparatory works.  I would visit again.","positive","neutral",1,1
"rn255104192","Raingal7","Puyallup, Washington","137 reviews","Guernica--amazing!",5,"2015-02-18","After learning that this museum is one of the ""haunted"" places in Spain, and knowing that Guernica was there, I had to visit. No ghosts, but I could have looked at Guernica for hours, and I especially appreciated the early work that Picasso did in preparation for the piece. If you are staying near the Atocha station, this is very close.",184,"Guernica--amazing!. After learning that this museum is one of the  haunted  places in Spain, and knowing that Guernica was there, I had to visit. No ghosts, but I could have looked at Guernica for hours, and I especially appreciated the early work that Picasso did in preparation for the piece. If you are staying near the Atocha station, this is very close.","positive","negative",2,3
"rn254987496","RichardPJR","London, United Kingdom","19 reviews","Guernica",4,"2015-02-18","A brief visit to see the magnificent Guernica and to learn more of what it represents. A staggering piece of art and a very interesting display explaining its journey around the world in various exhibitions.",184,"Guernica. A brief visit to see the magnificent Guernica and to learn more of what it represents. A staggering piece of art and a very interesting display explaining its journey around the world in various exhibitions.","positive","positive",2,0
"rn254976175","Latkes66","Toronto, Canada","98 reviews","Compact but breathtaking",5,"2015-02-18","Thearchitecture is IMPRESSIVE! and don't miss Picasso's Guernica as well as some of the most important works of the 20th century.",184,"Compact but breathtaking. Thearchitecture is IMPRESSIVE! and don't miss Picasso's Guernica as well as some of the most important works of the 20th century.","positive","positive",2,1
"rn254966780","Edmund M","Kirkmichael, United Kingdom","46 reviews","Guerneca",5,"2015-02-18","The museum is great but Picasso's masterpiece is what you go there to see, and so you should. Pictures don't usually move this old cynic but Pablo gets you right in the stomach with his depiction of the horror of Spain's war. Spend a rainy half-day at the Sofia.",184,"Guerneca. The museum is great but Picasso's masterpiece is what you go there to see, and so you should. Pictures don't usually move this old cynic but Pablo gets you right in the stomach with his depiction of the horror of Spain's war. Spend a rainy half-day at the Sofia.","positive","positive",2,0
"rn254956960","Tsops","Madrid, España","56 reviews","A museum not to miss in Madrid",5,"2015-02-18","From an architectural point of view it is really interesting, a mix of classic and modern architecture, with really interesting permanent exhibitions.",185,"A museum not to miss in Madrid. From an architectural point of view it is really interesting, a mix of classic and modern architecture, with really interesting permanent exhibitions.","positive","neutral",1,1
"rn254588969","TripleTraveler123","","45 reviews","Was worth it just for Guernica",4,"2015-02-16","We were pressed for time, and just barely made it into this museum before it closed. I couldn't leave Madrid without seeing Picasso's Guernica. Grab one of the laminated papers that explains the history and motivation behind the artwork, it's fascinating. I didn't see much of the rest of the modern art housed there, but I wouldn't mind returning to explore the rest of the museum.",185,"Was worth it just for Guernica. We were pressed for time, and just barely made it into this museum before it closed. I couldn't leave Madrid without seeing Picasso's Guernica. Grab one of the laminated papers that explains the history and motivation behind the artwork, it's fascinating. I didn't see much of the rest of the modern art housed there, but I wouldn't mind returning to explore the rest of the museum.","positive","negative",2,3
"rn254325846","alonsegs","Israel","302 reviews","worth visiting",4,"2015-02-15","Great collection of art with famous paintings, the building itself is also very interesting. Lots of Picasso paintings to see.",185,"worth visiting. Great collection of art with famous paintings, the building itself is also very interesting. Lots of Picasso paintings to see.","positive","positive",4,0
"rn254268489","Jeannette F","","12 reviews","For my money, best museum in Spain",5,"2015-02-15","We loved this museum. Wish we had more time to explore. Most people come to see Guernica and it is totally worth the trip just for that!",185,"For my money, best museum in Spain. We loved this museum. Wish we had more time to explore. Most people come to see Guernica and it is totally worth the trip just for that!","positive","positive",4,0
"rn254260927","Cheftalia","Denia, Spain","29 reviews","Oh dear....",1,"2015-02-15","Unless you're into modern art, don't waste your time here. We spent all of 10 minutes there and nine of those was finding Picasso's Guernica.",185,"Oh dear..... Unless you're into modern art, don't waste your time here. We spent all of 10 minutes there and nine of those was finding Picasso's Guernica.","negative","negative",0,3
"rn254259739","Teresa T","Long Beach, California","7 reviews","Great Art, Needs Better Organization",4,"2015-02-15","As for the art, there are a lot of great works, not the least of which is Picasso's Guernica. For a sizable portion of the museum, there is literally a Picasso in every room. But as with many modern art collections, the could be improved if the collection was more logically organized. There are many rooms with treasures that are very easy to over-look. <br><br>When I visited in early February 2015, they were not handing our audioguides unless you were part of a group, because they said they were re-organizing their collection. This is fine, as the collection needs to be re-organized, but why would this impact audioguides?",185,"Great Art, Needs Better Organization. As for the art, there are a lot of great works, not the least of which is Picasso's Guernica. For a sizable portion of the museum, there is literally a Picasso in every room. But as with many modern art collections, the could be improved if the collection was more logically organized. There are many rooms with treasures that are very easy to over-look.   When I visited in early February 2015, they were not handing our audioguides unless you were part of a group, because they said they were re-organizing their collection. This is fine, as the collection needs to be re-organized, but why would this impact audioguides?","positive","neutral",3,3
"rn254181287","edmund s","Ibiza, Spain","194 reviews","modern art and classical modern art at its best",5,"2015-02-14","this is one of the biggest museum of modern and classical modern art in the world. a must for every person interested in modern art. exhibitions at its finest and a classical modern art collection of world wide reputation. see picassos guernica and understand a important part of recent spanish history",185,"modern art and classical modern art at its best. this is one of the biggest museum of modern and classical modern art in the world. a must for every person interested in modern art. exhibitions at its finest and a classical modern art collection of world wide reputation. see picassos guernica and understand a important part of recent spanish history","positive","positive",6,0
"rn254003178","Alison S","Isle of Man, United Kingdom","31 reviews","Excellent value lunch menu",4,"2015-02-13","Decided to eat in the gallery restaurant during our visit and tried the set 'menu diario' - 3 courses for 12 euros. There was a good choice for each course and we ate very well indeed for the money! Service and surroundings were very nice.<br>Only criticism is that it took us ages to find the restaurant - the signage in the gallery is dreadful!!",185,"Excellent value lunch menu. Decided to eat in the gallery restaurant during our visit and tried the set 'menu diario' - 3 courses for 12 euros. There was a good choice for each course and we ate very well indeed for the money! Service and surroundings were very nice. Only criticism is that it took us ages to find the restaurant - the signage in the gallery is dreadful!!","positive","positive",3,2
"rn253700970","Lourdes C","Miami, Florida","161 reviews","Spain's national museum of 20th century art",5,"2015-02-11","Queen Sofia Museum is Spain's national museum of 20th century art mainly dedicated to Spanish art including Spain's two greatest 20th century masters, Pablo Picasso and Salvador Dalí. The most famous masterpiece in the museum is Picasso's great painting Guernica. <br>The Reina Sofía also has fine collections of the works of Juan Gris, Joan Miró, Julio González, Eduardo Chillida, Antoni Tàpies, Pablo Gargallo, Lucio Muñoz, Luis Gordillo, Jorge Oteiza, José Gutiérrez Solana and other significant Spanish artists.<br>Foreign artists are represented by works of Robert Delaunay, Yves Tanguy, Man Ray, Jacques Lipchitz, Lucio Fontana, Yves Klein, cubist still-lifes by Georges Braque and Francis Bacon.<br>There is a free-access library specializing in art, with of over 100,000 books, 3,500 sound recordings and 1,000 videos<br>The museum is located in Madrid, near the Atocha train and metro stations, at the south end of the so-called Golden Triangle of Art along the Paseo del Prado comprising the Museo del Prado and the Museo Thyssen-Bornemisza.",185,"Spain's national museum of 20th century art. Queen Sofia Museum is Spain's national museum of 20th century art mainly dedicated to Spanish art including Spain's two greatest 20th century masters, Pablo Picasso and Salvador Dalí. The most famous masterpiece in the museum is Picasso's great painting Guernica.  The Reina Sofía also has fine collections of the works of Juan Gris, Joan Miró, Julio González, Eduardo Chillida, Antoni Tàpies, Pablo Gargallo, Lucio Muñoz, Luis Gordillo, Jorge Oteiza, José Gutiérrez Solana and other significant Spanish artists. Foreign artists are represented by works of Robert Delaunay, Yves Tanguy, Man Ray, Jacques Lipchitz, Lucio Fontana, Yves Klein, cubist still-lifes by Georges Braque and Francis Bacon. There is a free-access library specializing in art, with of over 100,000 books, 3,500 sound recordings and 1,000 videos The museum is located in Madrid, near the Atocha train and metro stations, at the south end of the so-called Golden Triangle of Art along the Paseo del Prado comprising the Museo del Prado and the Museo Thyssen-Bornemisza.","positive","negative",2,3
