"id","username","location","userop","quote","rating","date","reviewnospace","page","titleopinion","SentimentValue","SentimentCore","pos","neg"
"rn324970730","anova","Metuchen, New Jersey","71 reviews","Thyssen is the Best Museum in Madrid!",5,"2015-11-06","I grew up visiting the Metropolitan Museum of Art (NYC) almost monthly, and frequented the MOMA throughout my middle school and high school years, freely as a p/t art student. And there was the Cleveland Art, Philly Art, Baltimore Art and the National Gallery. These are some of the grand museums of Eastern US. Then there is the Barnes Foundation, currently in Philadelphia at the end of Museum Row. So why mention it apart from the others? Simply because the Thyssen reminded me that regardless of the intimacy of a private collection, there is always an opening for those whose world has been deeply touched by art. One merely has to find the portal and pass through it. That's my experience of the Barnes Foundation; and it was also of the Thyssen.<br><br>And yes, there are works there never exhibited in the US. But you can find these catalogue in their webpages or in your art books.<br><br>By chance I did arrive on a Monday, so the opportunity was free. But I made up for it in their wonderful Gift Shop. Even got some early holiday shopping done :-)",137,"Thyssen is the Best Museum in Madrid!. I grew up visiting the Metropolitan Museum of Art (NYC) almost monthly, and frequented the MOMA throughout my middle school and high school years, freely as a p/t art student. And there was the Cleveland Art, Philly Art, Baltimore Art and the National Gallery. These are some of the grand museums of Eastern US. Then there is the Barnes Foundation, currently in Philadelphia at the end of Museum Row. So why mention it apart from the others? Simply because the Thyssen reminded me that regardless of the intimacy of a private collection, there is always an opening for those whose world has been deeply touched by art. One merely has to find the portal and pass through it. That's my experience of the Barnes Foundation; and it was also of the Thyssen.  And yes, there are works there never exhibited in the US. But you can find these catalogue in their webpages or in your art books.  By chance I did arrive on a Monday, so the opportunity was free. But I made up for it in their wonderful Gift Shop. Even got some early holiday shopping done :-)","positive","negative",5,7
"rn324915168","cooxie3","Toronto, Canada","54 reviews","A must/see for art lovers ",5,"2015-11-06","To my unartistic mind the Thyssen continues where the Prado ends, with impressionist and expressionist paintings including my favourites Chagall and Nolde, also a Munch exhibition that had nothing to apologize for. <br>It seemed to be the most accessible of the big three museums in town, including a commendable lack of lineups.",137,"A must/see for art lovers . To my unartistic mind the Thyssen continues where the Prado ends, with impressionist and expressionist paintings including my favourites Chagall and Nolde, also a Munch exhibition that had nothing to apologize for.  It seemed to be the most accessible of the big three museums in town, including a commendable lack of lineups.","positive","positive",2,1
"rn324872554","Brenda S","Greensboro, North Carolina","108 reviews","Best Kept Museum Secret",5,"2015-11-06","This is a fabulous museum Yet seems to be over shadowed by the Prado. Its collection include every kind of art from Italian primitives to Roy Lischtenstein. Outstanding collection of old masters and German Expressionists.",138,"Best Kept Museum Secret. This is a fabulous museum Yet seems to be over shadowed by the Prado. Its collection include every kind of art from Italian primitives to Roy Lischtenstein. Outstanding collection of old masters and German Expressionists.","positive","negative",1,3
"rn324843141","Voyager81977","Detroit, Michigan","103 reviews","Beautiful",5,"2015-11-06","This is a very nice museum with such a large collection of art with a wide range of styles and periods, the art is largely paintings. You can spend hours here. It's a great way to change a rainy day to a useful, fun and educational day.",138,"Beautiful. This is a very nice museum with such a large collection of art with a wide range of styles and periods, the art is largely paintings. You can spend hours here. It's a great way to change a rainy day to a useful, fun and educational day.","positive","positive",3,1
"rn324611862","MargieMary19","Champaign, Illinois","52 reviews","Surprised by this museum, but really enjoyed it!",5,"2015-11-05","My husband and I made our first visit to Madrid in November. While there, I especially wanted to visit the Prado, and see Guernica at the Reina Sofia museum. While investigating ticket options, I stumbled upon the Paseo del Arte Card. SInce the Thyssen was also included in that ticket, we decided to visit it as well.<br><br>We were both pleasantly surprised by our visit, especially after spending the previous day at the Prado. The Thyssen was very well organized and the art was nicely displayed. We expected to spend an hour or two here, but stayed more than three.",138,"Surprised by this museum, but really enjoyed it!. My husband and I made our first visit to Madrid in November. While there, I especially wanted to visit the Prado, and see Guernica at the Reina Sofia museum. While investigating ticket options, I stumbled upon the Paseo del Arte Card. SInce the Thyssen was also included in that ticket, we decided to visit it as well.  We were both pleasantly surprised by our visit, especially after spending the previous day at the Prado. The Thyssen was very well organized and the art was nicely displayed. We expected to spend an hour or two here, but stayed more than three.","positive","neutral",4,4
"rn324456848","Olli S","Virginia Beach, Virginia, USA","148 reviews","Excellent",4,"2015-11-04","Especially on Monday's when it is free. A very well designed museum with good amount of famous artists from 14-20 centuries, including some from the masters.",138,"Excellent. Especially on Monday's when it is free. A very well designed museum with good amount of famous artists from 14-20 centuries, including some from the masters.","positive","positive",2,0
"rn324411692","DGY-Eaglescliffe","Eaglescliffe","254 reviews","The best musem in Madrid",5,"2015-11-04","Take time to explore this museum fully, lots of variation and a master round every corner. It is bright and airy and whilst the route is confusing initially, you start from the top, it shows all the exhibits.<br>By far the best museum",138,"The best musem in Madrid. Take time to explore this museum fully, lots of variation and a master round every corner. It is bright and airy and whilst the route is confusing initially, you start from the top, it shows all the exhibits. By far the best museum","positive","positive",3,0
"rn324369855","Locol","Clevedon","30 reviews","Best museum for us",5,"2015-11-04","This was the highlight. Fantastically laid out, easy to follow and added bonus a special Munch exhibition. Of course there are more paintings from the last hundred years as compared to longer. Very easy to navigate and like all of the museums they do a discount for seniors. We visited on a Sunday, about 12 and no queue, however went by there on the following Monday and they were queuing round the block, could be because the Prado is closed on a Monday.",138,"Best museum for us. This was the highlight. Fantastically laid out, easy to follow and added bonus a special Munch exhibition. Of course there are more paintings from the last hundred years as compared to longer. Very easy to navigate and like all of the museums they do a discount for seniors. We visited on a Sunday, about 12 and no queue, however went by there on the following Monday and they were queuing round the block, could be because the Prado is closed on a Monday.","positive","positive",3,1
"rn324231586","Barrie L","Naples, Florida","6 reviews","Good Food - Overworked and unfriendly staff",5,"2015-11-03","We had a nice lunch at the museum restaurant,but the server seemed very overwhelmed. Not friendly and bordered on rude. The food was a nice surprise.",138,"Good Food - Overworked and unfriendly staff. We had a nice lunch at the museum restaurant,but the server seemed very overwhelmed. Not friendly and bordered on rude. The food was a nice surprise.","positive","neutral",2,2
"rn324073264","Kate H","Canberra, Australia","63 reviews","A fabulous surprise",5,"2015-11-03","Everyone says ' go to the Prado'. But with only one full day in Madrid I didn't want to spend all day indoors. The Thyssen - B Collection is large enough and varied enough to have you feel that it is worth the entry fee, but the collection is compact enough that you don't feel like you must skip whole sections. The collection is beautiful!!",138,"A fabulous surprise. Everyone says ' go to the Prado'. But with only one full day in Madrid I didn't want to spend all day indoors. The Thyssen - B Collection is large enough and varied enough to have you feel that it is worth the entry fee, but the collection is compact enough that you don't feel like you must skip whole sections. The collection is beautiful!!","positive","neutral",2,2
"rn323899928","Pat_in_Fareham","Fareham, United Kingdom","25 reviews","Just about the best museum/gallery we've ever been to.",5,"2015-11-02","We've done galleries in Paris, Florence, Berlin and Amsterdam but this outshone them. Maybe this was because it wasn't too busy (we only had to queue for half an hour even though it was free) and maybe because you could get very close to the artwork. We also saw the temporary exhibition (Munch) which was a real bonus.<br>Good coffee and cake too!",138,"Just about the best museum/gallery we've ever been to.. We've done galleries in Paris, Florence, Berlin and Amsterdam but this outshone them. Maybe this was because it wasn't too busy (we only had to queue for half an hour even though it was free) and maybe because you could get very close to the artwork. We also saw the temporary exhibition (Munch) which was a real bonus. Good coffee and cake too!","positive","negative",2,3
"rn323782669","Jennifer51","Brisbane, Australia","51 reviews","comprehensive and accessible",5,"2015-11-02","This gallery has an excellent comprehensive collection of art, 99% paintings. Great to work through it following the time line to see the development of art styles since about C12. Note that the cafe is a wait to be seated table service establishment. It was crowded and service was slow when we were there, so we left and walk 200 metres along tge road to a tapas bar where we had coffee and food for less than the cost of 2 cups of coffee in the gallery restaurant. You can come in and out all day with your ticket.",139,"comprehensive and accessible. This gallery has an excellent comprehensive collection of art, 99% paintings. Great to work through it following the time line to see the development of art styles since about C12. Note that the cafe is a wait to be seated table service establishment. It was crowded and service was slow when we were there, so we left and walk 200 metres along tge road to a tapas bar where we had coffee and food for less than the cost of 2 cups of coffee in the gallery restaurant. You can come in and out all day with your ticket.","positive","positive",3,2
"rn323713336","london057","Dublin, Ohio","212 reviews","Second best modern Art Musueum in Southern Europe",4,"2015-11-01","This is the second best modern art museum in Southern Europe. They have nice collection of American Art.",139,"Second best modern Art Musueum in Southern Europe. This is the second best modern art museum in Southern Europe. They have nice collection of American Art.","positive","positive",3,0
"rn323660914","lori20968","Borehamwood, United Kingdom","58 reviews","Free on Mondays",5,"2015-11-01","Every Monday afternoon 12-4pm this Museum is free. Any other time it costs €10 per person though children under 12 are free when accompanied by an adult at any time. There are 3 levels of this museum showing a varied collection of art from Rodin sculptures in the main hall on the ground floor to over 200 paintings from 17-20th Century. Paintings include works of art by Rubens, Rembrandt, Renoir, Monet, Van Gogh, to Dali, Lichtenstein, Picasso to mention a few. This museum is definately worth visiting especially if you can get in for free.",139,"Free on Mondays. Every Monday afternoon 12-4pm this Museum is free. Any other time it costs €10 per person though children under 12 are free when accompanied by an adult at any time. There are 3 levels of this museum showing a varied collection of art from Rodin sculptures in the main hall on the ground floor to over 200 paintings from 17-20th Century. Paintings include works of art by Rubens, Rembrandt, Renoir, Monet, Van Gogh, to Dali, Lichtenstein, Picasso to mention a few. This museum is definately worth visiting especially if you can get in for free.","positive","negative",1,4
"rn323652373","martin66","Sonoma County","175 reviews","Great collection in a much more appealling setting than Prado",5,"2015-11-01","By all means include this museum on any art visit to Madrid. Of particular note are the early Italian and Flemish works.",139,"Great collection in a much more appealling setting than Prado. By all means include this museum on any art visit to Madrid. Of particular note are the early Italian and Flemish works.","positive","positive",2,0
"rn323593420","Chris B","Cork, Ireland","34 reviews","Loads of variety - audio guide probably worth getting",5,"2015-11-01","We just visited the permanent collection. We worked from the top down which had a nice progression. We didn't get the audio guide and there wasn't much info available so I'd get it if you like details. I really enjoyed the contrast between his/her collections and how the evolved over time.",139,"Loads of variety - audio guide probably worth getting. We just visited the permanent collection. We worked from the top down which had a nice progression. We didn't get the audio guide and there wasn't much info available so I'd get it if you like details. I really enjoyed the contrast between his/her collections and how the evolved over time.","positive","neutral",3,3
"rn323543699","Martin W","Toronto, Canada","3 reviews","Large collections of different artists",5,"2015-11-01","A beautiful museum and a large collection. I enjoyed the section of expressionist art and the painters of the nineteenth century :. Gaughin, Van Gogh and pop artist Lichtenstein, I will return after my trip to Turkey because I didn´t have the time to see it all. Highly recommended.",139,"Large collections of different artists. A beautiful museum and a large collection. I enjoyed the section of expressionist art and the painters of the nineteenth century :. Gaughin, Van Gogh and pop artist Lichtenstein, I will return after my trip to Turkey because I didn´t have the time to see it all. Highly recommended.","positive","positive",4,1
"rn323520693","KanadaKim","Victoria, Canada","66 reviews","A wonderful taste",5,"2015-10-31","First, the collections of the Prado and Reina Sofia are stupendous and not to be missed by any serious art aficionado, but I prefer the MTB because it is more manageable, concise. It is a magnificent personal collection that spans the full range of two-dimensional (mostly) western art. It will take at least four hours to fully appreciate this collection; we have just completed our fifth visit to review the permanent collection and take in the Munch Exhibition. <br><br>It is a modern building located a ten to fifteen minute walk from the Puerta del Sol with full accessibility. Check their site for free days!",139,"A wonderful taste. First, the collections of the Prado and Reina Sofia are stupendous and not to be missed by any serious art aficionado, but I prefer the MTB because it is more manageable, concise. It is a magnificent personal collection that spans the full range of two-dimensional (mostly) western art. It will take at least four hours to fully appreciate this collection; we have just completed our fifth visit to review the permanent collection and take in the Munch Exhibition.   It is a modern building located a ten to fifteen minute walk from the Puerta del Sol with full accessibility. Check their site for free days!","positive","neutral",3,3
"rn323368700","Tracey D","London, United Kingdom","8 reviews","Munch exhibit was fantastic.",5,"2015-10-31","The art museum was lovely, we paid an extra euro each to see the Munch exhibit and was able to use UK student discount.",139,"Munch exhibit was fantastic.. The art museum was lovely, we paid an extra euro each to see the Munch exhibit and was able to use UK student discount.","positive","positive",2,0
"rn323342520","stinkwink","Sydney, Australia","357 reviews","The huge variety of paintings make it better than Prado",5,"2015-10-31","The building of the museum is very modern, and the collection of the paintings is so vibrant that they always need and get your full attention.<br>From El Greco and Caravaggio through Van Gogh and Degas till Matisse , Marc Chagall, Rodin, Picasso etc., this collection is so variable, that you never get bored. We were lucky because the museum is hosting Edvard Munch: Archetype exhibition, a selection of eighty works.<br>After Prado the Thyssen-Bornemisza is refreshing and I was able to enjoy some contemporary, or nearly contemporary artwork. To mix Caravaggio or Canaletto with Marc Chagall or Picasso is a very enjoyable cocktail. I wish I would able to spend more time there.<U+200B>",139,"The huge variety of paintings make it better than Prado. The building of the museum is very modern, and the collection of the paintings is so vibrant that they always need and get your full attention. From El Greco and Caravaggio through Van Gogh and Degas till Matisse , Marc Chagall, Rodin, Picasso etc., this collection is so variable, that you never get bored. We were lucky because the museum is hosting Edvard Munch: Archetype exhibition, a selection of eighty works. After Prado the Thyssen-Bornemisza is refreshing and I was able to enjoy some contemporary, or nearly contemporary artwork. To mix Caravaggio or Canaletto with Marc Chagall or Picasso is a very enjoyable cocktail. I wish I would able to spend more time there.<U+200B>","positive","positive",4,3
"rn323248243","Ric R","Portsmouth, United Kingdom","127 reviews","Fantastic collection",5,"2015-10-30","A stunning collection of artworks from across the ages, very nicely laid out too. As important as the Prado across the road.<br>There was also a fascinating Munch exhibition when we visited.",139,"Fantastic collection. A stunning collection of artworks from across the ages, very nicely laid out too. As important as the Prado across the road. There was also a fascinating Munch exhibition when we visited.","positive","positive",3,1
"rn323247597","Cambridge1956","Cambridge, United Kingdom","82 reviews","A must do",5,"2015-10-30","Whatever else you do in Madrid, don't miss this - wonderful, wonderful works of art in a lovely, spacious and airy gallery.",140,"A must do. Whatever else you do in Madrid, don't miss this - wonderful, wonderful works of art in a lovely, spacious and airy gallery.","positive","positive",1,0
"rn323172241","dreamsailing","Dusseldorf, Germany","18 reviews","Potentially better than the Prado",4,"2015-10-30","We were very impressed by the selection of art on display. Famous works were accompanied by lesser known names, especially from East European countries, which served to illuminate creative trends one does not always become aware of in other collections.<br>The permanent collection is already well worth the visit in itself, but the temporary shows are interesting to see too, as they seem to be aimed at adding further depth to the museum by focusing on particular artists, periods or art forms, e.g. photography, otherwise not covered.",140,"Potentially better than the Prado. We were very impressed by the selection of art on display. Famous works were accompanied by lesser known names, especially from East European countries, which served to illuminate creative trends one does not always become aware of in other collections. The permanent collection is already well worth the visit in itself, but the temporary shows are interesting to see too, as they seem to be aimed at adding further depth to the museum by focusing on particular artists, periods or art forms, e.g. photography, otherwise not covered.","positive","positive",2,1
"rn323143434","shmuel s","mevasseret IL","44 reviews","magnificend museum",5,"2015-10-30","the museum outstanding collection consisting of paintings of masterpieces like Goya, VanGogh and Picaso, this museum is regarded as one ofthe most importandt collection in the world, I<br>Liked it more than the other Museums in Madrid",140,"magnificend museum. the museum outstanding collection consisting of paintings of masterpieces like Goya, VanGogh and Picaso, this museum is regarded as one ofthe most importandt collection in the world, I Liked it more than the other Museums in Madrid","positive","negative",0,2
"rn323074956","Andrew S","Canmore, Canada","144 reviews","Diverse collection in exceptional surroundings",5,"2015-10-29","The collection is remarkable - and the buildings and grounds only add to the overall experience. As good as it gets!",140,"Diverse collection in exceptional surroundings. The collection is remarkable - and the buildings and grounds only add to the overall experience. As good as it gets!","positive","positive",3,0
"rn323023002","Maggie T","London, United Kingdom","9 reviews","The best! ",5,"2015-10-29","Not as overwelming as prado but every bit as good! Well organised and the huge advantage that you can photograph the artworks so you can research them further when you get home!",140,"The best! . Not as overwelming as prado but every bit as good! Well organised and the huge advantage that you can photograph the artworks so you can research them further when you get home!","positive","positive",2,0
"rn322997083","jackie g","Newcastle, Australia","31 reviews","Wonderful mix of art",5,"2015-10-29","Had wonderful tiring afternoon here seeing whole range of art from 16th century Dutch to Dali and beyond.",140,"Wonderful mix of art. Had wonderful tiring afternoon here seeing whole range of art from 16th century Dutch to Dali and beyond.","positive","positive",2,0
"rn322966489","Jess K","","20 reviews","Nice afternoon out",5,"2015-10-29","Out of all of the museums in Madrid, this one is not to be missed. They have the best perminent collection and also temporary collections. They have a diverse range of artists which keeps you interested throughout. The cafe is also nice for a snack, although pricey for a full meal.",140,"Nice afternoon out. Out of all of the museums in Madrid, this one is not to be missed. They have the best perminent collection and also temporary collections. They have a diverse range of artists which keeps you interested throughout. The cafe is also nice for a snack, although pricey for a full meal.","positive","positive",3,1
"rn322925681","dwt2000","Livermore, California","104 reviews","Nice Museum easier to navigate than the Prado",5,"2015-10-29","Wonderful artwork. Museum is easy to navigate with many direction you are here maps. Not very crowded easy to locate.",140,"Nice Museum easier to navigate than the Prado. Wonderful artwork. Museum is easy to navigate with many direction you are here maps. Not very crowded easy to locate.","positive","positive",3,1
"rn322838536","Hazel M","Altea, Comunidad Valenciana, Spain","7 reviews","Thyssen",5,"2015-10-29","Brilliant! Private collection with changing exhibitions. Beautiful building - very modern. Also, one of the best gallery shops I have ever visited. Good for unusual gifts.",140,"Thyssen. Brilliant! Private collection with changing exhibitions. Beautiful building - very modern. Also, one of the best gallery shops I have ever visited. Good for unusual gifts.","positive","positive",4,0
"rn322834776","Gema_Jimenez","Madrid, Spain","19 reviews","A great ""summary"" of art painting",5,"2015-10-29","The best of Thyssen-Bornemisza Museum (from my point of view), is the that the exhibition is arranged chronologically, also the museum is not hard to visit if you are not an expert. Good art choice!",140,"A great  summary  of art painting. The best of Thyssen-Bornemisza Museum (from my point of view), is the that the exhibition is arranged chronologically, also the museum is not hard to visit if you are not an expert. Good art choice!","positive","positive",2,1
"rn322748378","TimJ69","London, United Kingdom","39 reviews","Great!",5,"2015-10-28","Super collection of impressionist and more modern paintings compared to the Prado. <br><br>Allow at least 2 hours. For me, if you can only visit one gallery, come here. If your other half wants to go to the Prado, say, lets stop here on the way to Prado for 30 minutes, you'll end up happy you spent 2 hours there. <br><br>Oh and by the way, unless you like modern art, avoid the Reina Sofia, apart from the Guerinca, it's pants.",141,"Great!. Super collection of impressionist and more modern paintings compared to the Prado.   Allow at least 2 hours. For me, if you can only visit one gallery, come here. If your other half wants to go to the Prado, say, lets stop here on the way to Prado for 30 minutes, you'll end up happy you spent 2 hours there.   Oh and by the way, unless you like modern art, avoid the Reina Sofia, apart from the Guerinca, it's pants.","positive","neutral",3,3
"rn322688275","mrcreosote2015","Boston","28 reviews","Wonderful museum experience",5,"2015-10-28","Spent most of the afternoon here. Saw a wonderful Munch exhibit and the rest of the collection displayed. Enjoyed a delicious and reasonably proved lunch. A must see in Madrid!",141,"Wonderful museum experience. Spent most of the afternoon here. Saw a wonderful Munch exhibit and the rest of the collection displayed. Enjoyed a delicious and reasonably proved lunch. A must see in Madrid!","positive","positive",5,0
"rn322645290","Phoenix224","Hamilton","68 reviews","A great companion to the Prada",5,"2015-10-28","After visiting the Prada, and you have time to take in another museum, visit the Thyssen. It has some gems that you would not see elsewhere. The rooms are very spacious and you get to see how artists across the world have evolved. We were treated to an exhibition of Edvard Munch, which is usually difficult to see except in Norway.",141,"A great companion to the Prada. After visiting the Prada, and you have time to take in another museum, visit the Thyssen. It has some gems that you would not see elsewhere. The rooms are very spacious and you get to see how artists across the world have evolved. We were treated to an exhibition of Edvard Munch, which is usually difficult to see except in Norway.","positive","negative",2,3
"rn322470716","WimPetermans","Belgium","90 reviews","Top Collection of art ! Free visit on Monday",5,"2015-10-27","Thank you Mr Thyssen for collecting such a wonderful painting collection and showing it to the public! The list comes unorganized: Monet, Manet, Renoir, Pissaro, Mondriaan, Rubens, Hals, Rembrand, Liechtenstein, Van Gogh, Dali, Picasso and my favorite Egon Schiele....even forgetting some top talents. Impossible to see and capture in one visit ...... Noted free access on Monday from 12 to 4 pm. Would be there every 2 weeks if I was living here:-)",141,"Top Collection of art ! Free visit on Monday. Thank you Mr Thyssen for collecting such a wonderful painting collection and showing it to the public! The list comes unorganized: Monet, Manet, Renoir, Pissaro, Mondriaan, Rubens, Hals, Rembrand, Liechtenstein, Van Gogh, Dali, Picasso and my favorite Egon Schiele....even forgetting some top talents. Impossible to see and capture in one visit ...... Noted free access on Monday from 12 to 4 pm. Would be there every 2 weeks if I was living here:-)","positive","positive",4,3
"rn322468881","T M S","St. Petersburg, Florida","27 reviews","Second venture",5,"2015-10-27","I had to return to this wonderful museum in Central Madrid! I was very lucky this trip to see the Edvard Munch exposition, ARCHETYPES.",141,"Second venture. I had to return to this wonderful museum in Central Madrid! I was very lucky this trip to see the Edvard Munch exposition, ARCHETYPES.","positive","neutral",1,1
"rn322361493","Kenshare","Madrid Spain","224 reviews","Another Marvel",5,"2015-10-27","With constantly changing temporary exhibitions this is a place you can put on your list to visit more than once. try timing your visit when the spanish are eating to avoid the busiest periods",141,"Another Marvel. With constantly changing temporary exhibitions this is a place you can put on your list to visit more than once. try timing your visit when the spanish are eating to avoid the busiest periods","positive","negative",0,1
"rn322326144","kgreen2015","Madrid, Spain","8 reviews","An eclectic mix of amazing art!",5,"2015-10-27","The Baroness Thyssen Bornemisza presents a mix of modern and classic art in a beautiful space where you know you are seeing someone's loved and well chosen collection of art. Don't miss the gift shop where treasures at good prices abound. The handmade woven shawls and the jewelry make a wonderful souvenir that will keep you warm and sparkling long after your visit to Madrid is over!",141,"An eclectic mix of amazing art!. The Baroness Thyssen Bornemisza presents a mix of modern and classic art in a beautiful space where you know you are seeing someone's loved and well chosen collection of art. Don't miss the gift shop where treasures at good prices abound. The handmade woven shawls and the jewelry make a wonderful souvenir that will keep you warm and sparkling long after your visit to Madrid is over!","positive","positive",5,0
"rn322176232","nivramkoorb","San Francisco, California","58 reviews","Great Museum",5,"2015-10-26","This is a wonderful museum. It is not as large as the Prado but has a very diverse and wide range of art. It is set up in an easy to follow way and was a very enjoyable experience. It is only a a couple of minutes from the Prado and maybe 10 minutes from the Sofia.",141,"Great Museum. This is a wonderful museum. It is not as large as the Prado but has a very diverse and wide range of art. It is set up in an easy to follow way and was a very enjoyable experience. It is only a a couple of minutes from the Prado and maybe 10 minutes from the Sofia.","positive","positive",6,1
"rn322123161","Swechs","Scarsdale, N.Y.","71 reviews","A Favorite",5,"2015-10-26","This museum has a wealth of 19th and 20th century greats. It's a wonderful contrast to the Prado which has a majority of the old world masters. The museum is manageable <br>and very easy to navigate. No matter how much time you a lot to this museum you will wish you had more time, so try to have an open time frame. It is not to be missed when in Madrid.",141,"A Favorite. This museum has a wealth of 19th and 20th century greats. It's a wonderful contrast to the Prado which has a majority of the old world masters. The museum is manageable  and very easy to navigate. No matter how much time you a lot to this museum you will wish you had more time, so try to have an open time frame. It is not to be missed when in Madrid.","positive","positive",3,2
"rn321968713","NoemiS73","Netanya, Israel","26 reviews","Art....",5,"2015-10-26","Good and best option to see lots of art....the baron and the baroness hold also a privat collection open to public.",141,"Art..... Good and best option to see lots of art....the baron and the baroness hold also a privat collection open to public.","positive","positive",1,0
"rn321845359","Imafrequenttraveler5","Dallas, Texas","11 reviews","Worth the visit",5,"2015-10-26","Great art collection! Well organized. Good restaurant. Nice staff, expect long lines to purchase tickets.",142,"Worth the visit. Great art collection! Well organized. Good restaurant. Nice staff, expect long lines to purchase tickets.","positive","positive",4,1
"rn321769230","Chewy B","","69 reviews","Awesome Impressionist collection",5,"2015-10-26","I had enjoyed the Carmen-Thyssen museum in Malaga very much. So I was especially excited for this Thyssen. And I wasn't disappointed. It may be due to the fact that I had an audioguide to give me more details on what I was viewing, but also, the exhibits span from the early Byzantine to the post-war 20th century abstract avant-garde. It also holds a good collection of Impressionist art pieces that I love. I spent almost four hours strolling through the museums three levels. Get the Paseo del Arte card that gives you access to several museums (including the Reina Sofia and the Prado) for one great price!",142,"Awesome Impressionist collection. I had enjoyed the Carmen-Thyssen museum in Malaga very much. So I was especially excited for this Thyssen. And I wasn't disappointed. It may be due to the fact that I had an audioguide to give me more details on what I was viewing, but also, the exhibits span from the early Byzantine to the post-war 20th century abstract avant-garde. It also holds a good collection of Impressionist art pieces that I love. I spent almost four hours strolling through the museums three levels. Get the Paseo del Arte card that gives you access to several museums (including the Reina Sofia and the Prado) for one great price!","positive","negative",3,5
"rn321693047","richardson30","London","89 reviews","Excellent Munch exhibition currently.",5,"2015-10-25","My second visit here and well worth it after ten years. Visited the Edvard Munch exhibition which we thought was exceptional. We noticed 1pm was the time to go - we queued at 11am. You can book online to avoid the queue. The permanent exhibition is superb and a must see.",142,"Excellent Munch exhibition currently.. My second visit here and well worth it after ten years. Visited the Edvard Munch exhibition which we thought was exceptional. We noticed 1pm was the time to go - we queued at 11am. You can book online to avoid the queue. The permanent exhibition is superb and a must see.","positive","positive",4,2
"rn321577105","kygirl7","Nashville, Tennessee","11 reviews","Not overwhelming",5,"2015-10-25","I choose this museum out of all 3 in Madrid to visit. It has a little bit of all kinds of art, Renaissance, Impressionism, cubism, etc instead of a lot of one type. And it wasn't so massive that you had to pick and choose what to see, you could see it all in 1.5-2 hrs. No line either. Highly recommend",142,"Not overwhelming. I choose this museum out of all 3 in Madrid to visit. It has a little bit of all kinds of art, Renaissance, Impressionism, cubism, etc instead of a lot of one type. And it wasn't so massive that you had to pick and choose what to see, you could see it all in 1.5-2 hrs. No line either. Highly recommend","positive","negative",1,3
"rn321547485","paulinehall33","Birmingham, United Kingdom","176 reviews","First class art museum ",5,"2015-10-25","This lovely museum exhibits a wide range of art,from Renaissance right up to pop art. It is well presented and attractively lit,and we'll worth the €10 entrance fee.This is not as busy as the Prada,and you can get close up to the paintings,and photograph them(without using flash). The service in the cafe is really efficient and the food very reasonably priced. <br>Highly recommended for a morning or afternoon of culture!",142,"First class art museum . This lovely museum exhibits a wide range of art,from Renaissance right up to pop art. It is well presented and attractively lit,and we'll worth the €10 entrance fee.This is not as busy as the Prada,and you can get close up to the paintings,and photograph them(without using flash). The service in the cafe is really efficient and the food very reasonably priced.  Highly recommended for a morning or afternoon of culture!","positive","positive",6,0
"rn321529793","CarpetDiem","Darwin, Australia","5 reviews","Madrid's best. An excellent museum and well worth the entrance price",5,"2015-10-25","We visited this museum in late September. I wanted to see the iconic Salvador Dali surrealist painting 'Dream Caused by the Flight of a Bee around a Pomegranate a Second before Waking Up' and Roy Lichtenstein's 'Woman in bath', while my partner was drawn to the special Vogue 'Like a Painting' exhibition of iconic high fashion cover photos. We did both, but there's lot more, including among other Master painters, Degas; Kandinsky; Rembrandt; Renoir; Monet; Van Gogh; Holbein and Rubens. Plenty of space too. You can take photos, but without the flash. They have a cloakroom, restaurant and of course, a gift shop. Allow a few hours. Enjoy.",142,"Madrid's best. An excellent museum and well worth the entrance price. We visited this museum in late September. I wanted to see the iconic Salvador Dali surrealist painting 'Dream Caused by the Flight of a Bee around a Pomegranate a Second before Waking Up' and Roy Lichtenstein's 'Woman in bath', while my partner was drawn to the special Vogue 'Like a Painting' exhibition of iconic high fashion cover photos. We did both, but there's lot more, including among other Master painters, Degas; Kandinsky; Rembrandt; Renoir; Monet; Van Gogh; Holbein and Rubens. Plenty of space too. You can take photos, but without the flash. They have a cloakroom, restaurant and of course, a gift shop. Allow a few hours. Enjoy.","positive","neutral",3,3
"rn321454753","egs","New York City, New York","81 reviews","Well rounded Collection",4,"2015-10-24","I went to the Thyssen for their wonderful exhibiton on the paintings of Edvard Munch. Very interesting show providing a well rounded representation of the various stages of the artist's career. The space housing their permanent collection is beautifully designed, and their choice of soft rose colored walls on which to display paintings is very interesting. All in all while there are some exceptional pieces representing an extremely wide array of western artists from numerous countries and periods, these are somewhat outweighed by several lesser artworks of many of well known artists. Sometimes the old adage ""Less is More"" really does resonate. All in all, however, a wonderful place to spend an afternoon.",142,"Well rounded Collection. I went to the Thyssen for their wonderful exhibiton on the paintings of Edvard Munch. Very interesting show providing a well rounded representation of the various stages of the artist's career. The space housing their permanent collection is beautifully designed, and their choice of soft rose colored walls on which to display paintings is very interesting. All in all while there are some exceptional pieces representing an extremely wide array of western artists from numerous countries and periods, these are somewhat outweighed by several lesser artworks of many of well known artists. Sometimes the old adage  Less is More  really does resonate. All in all, however, a wonderful place to spend an afternoon.","positive","positive",5,2
